id,oai_id,value,order,file,verified,entry_type,has_attach,display_name,link_to_content
16045,oai:www.wbc.poznan.pl:46145,nowa,other_page,067.djvu,5,1,FALSE,ul. nowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46145
16046,oai:www.wbc.poznan.pl:46145,dąbrówki,other_page,069.djvu,5,1,FALSE,ul. dąbrówki,https://www.wbc.poznan.pl/dlibra/publication/edition/46145
16047,oai:www.wbc.poznan.pl:46145,wolności,other_page,069.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/46145
16048,oai:www.wbc.poznan.pl:46145,stary rynek,last_page,070.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/46145
16049,oai:www.wbc.poznan.pl:50676,kozia,other_page,0276.djvu,5,1,FALSE,ul. kozia,https://www.wbc.poznan.pl/dlibra/publication/edition/50676
16050,oai:www.wbc.poznan.pl:50676,półwiejska,other_page,0276.djvu,5,1,FALSE,ul. półwiejska,https://www.wbc.poznan.pl/dlibra/publication/edition/50676
16051,oai:www.wbc.poznan.pl:50676,pierackiego,other_page,0276.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50676
16052,oai:www.wbc.poznan.pl:50676,chwaliszewo,last_page,0278.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/50676
16053,oai:www.wbc.poznan.pl:50676,pierackiego,last_page,0278.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50676
16054,oai:www.wbc.poznan.pl:50824,pierackiego,other_page,0241.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50824
16056,oai:www.wbc.poznan.pl:50824,stary rynek,last_page,0246.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/50824
16057,oai:www.wbc.poznan.pl:47269,gwarna,other_page,0930.djvu,5,1,FALSE,ul. gwarna,https://www.wbc.poznan.pl/dlibra/publication/edition/47269
16058,oai:www.wbc.poznan.pl:47269,św. marcin,last_page,0932.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/47269
16060,oai:www.wbc.poznan.pl:51902,wolności,last_page,0572.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51902
16066,oai:www.wbc.poznan.pl:47090,św. marcin,last_page,0782.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/47090
16068,oai:www.wbc.poznan.pl:46142,wielka,other_page,054.djvu,5,1,FALSE,ul. wielka,https://www.wbc.poznan.pl/dlibra/publication/edition/46142
16070,oai:www.wbc.poznan.pl:74074,pierackiego,last_page,0866_0001.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/74074
16071,oai:www.wbc.poznan.pl:47632,szkolna,other_page,1211.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/47632
16074,oai:www.wbc.poznan.pl:51625,park wilsona,other_page,0011.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/51625
16076,oai:www.wbc.poznan.pl:61282,stary rynek,other_page,0286_0001.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/61282
16077,oai:www.wbc.poznan.pl:61420,pocztowa,other_page,0684_0001.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/61420
16079,oai:www.wbc.poznan.pl:50703,jezuicka,other_page,0373.djvu,5,1,FALSE,ul. jezuicka,https://www.wbc.poznan.pl/dlibra/publication/edition/50703
16081,oai:www.wbc.poznan.pl:47586,szeląg,other_page,1080.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/47586
16085,oai:www.wbc.poznan.pl:47129,św. marcin,last_page,0848.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/47129
16086,oai:www.wbc.poznan.pl:47129,pierackiego,last_page,0848.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/47129
16087,oai:www.wbc.poznan.pl:51870,bukowska,other_page,0454.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51870
16089,oai:www.wbc.poznan.pl:61249,park wilsona,last_page,0102_0001.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/61249
16091,oai:www.wbc.poznan.pl:61249,pierackiego,last_page,0102_0001.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/61249
16092,oai:www.wbc.poznan.pl:51884,bukowska,last_page,0478.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51884
16095,oai:www.wbc.poznan.pl:50704,bukowska,last_page,0380.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/50704
16096,oai:www.wbc.poznan.pl:50704,pierackiego,last_page,0380.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50704
16097,oai:www.wbc.poznan.pl:51848,focha,last_page,0342.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/51848
16102,oai:www.wbc.poznan.pl:51883,szeląg,other_page,0472.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/51883
16103,oai:www.wbc.poznan.pl:51883,nowa,other_page,0472.djvu,5,1,FALSE,ul. nowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51883
16104,oai:www.wbc.poznan.pl:61418,chwaliszewo,last_page,0674_0001.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/61418
16107,oai:www.wbc.poznan.pl:51279,chwaliszewo,other_page,0733.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/51279
16108,oai:www.wbc.poznan.pl:51279,wrocławska,other_page,0733.djvu,5,1,FALSE,ul. wrocławska,https://www.wbc.poznan.pl/dlibra/publication/edition/51279
16109,oai:www.wbc.poznan.pl:51279,pierackiego,other_page,0733.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51279
16110,oai:www.wbc.poznan.pl:51279,chwaliszewo,last_page,0738.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/51279
16111,oai:www.wbc.poznan.pl:61247,kordeckiego,other_page,0086_0001.djvu,5,1,FALSE,ul. kordeckiego,https://www.wbc.poznan.pl/dlibra/publication/edition/61247
16112,oai:www.wbc.poznan.pl:61247,św. czesława,other_page,0088_0001.djvu,5,1,FALSE,ul. św. czesława,https://www.wbc.poznan.pl/dlibra/publication/edition/61247
16113,oai:www.wbc.poznan.pl:61247,park wilsona,last_page,0090_0001.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/61247
16115,oai:www.wbc.poznan.pl:47771,chwaliszewo,last_page,1478.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/47771
16119,oai:www.wbc.poznan.pl:62260,park wilsona,last_page,0164_0001.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/62260
16120,oai:www.wbc.poznan.pl:47588,szeląg,other_page,1092.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/47588
16124,oai:www.wbc.poznan.pl:61278,kozia,other_page,0262_0001.djvu,5,1,FALSE,ul. kozia,https://www.wbc.poznan.pl/dlibra/publication/edition/61278
16127,oai:www.wbc.poznan.pl:74130,za bramką,last_page,0926_0001.djvu,5,1,FALSE,za bramką,https://www.wbc.poznan.pl/dlibra/publication/edition/74130
16128,oai:www.wbc.poznan.pl:51277,pierackiego,last_page,0726.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51277
1613,oai:www.wbc.poznan.pl:51020,piaskowa,last_page,0828.djvu,5,1,FALSE,ul. piaskowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51020
16130,oai:www.wbc.poznan.pl:47312,kozia,last_page,1040.djvu,5,1,FALSE,ul. kozia,https://www.wbc.poznan.pl/dlibra/publication/edition/47312
16132,oai:www.wbc.poznan.pl:47312,promienista,last_page,1040.djvu,5,1,FALSE,ul. promienista,https://www.wbc.poznan.pl/dlibra/publication/edition/47312
16133,oai:www.wbc.poznan.pl:47776,gajowa,other_page,1505.djvu,5,1,FALSE,ul. gajowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47776
16134,oai:www.wbc.poznan.pl:47776,ogrodowa,other_page,1506.djvu,5,1,FALSE,ul. ogrodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47776
16135,oai:www.wbc.poznan.pl:50735,stary rynek,other_page,0474.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/50735
16137,oai:www.wbc.poznan.pl:46650,kraszewskiego,last_page,0168.djvu,5,1,FALSE,ul. kraszewskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46650
16139,oai:www.wbc.poznan.pl:61240,królewska,last_page,0048_0001.djvu,5,1,FALSE,ul. królewska,https://www.wbc.poznan.pl/dlibra/publication/edition/61240
16141,oai:www.wbc.poznan.pl:51846,wszystkich świętych,last_page,0330.djvu,5,1,FALSE,ul. wszystkich świętych,https://www.wbc.poznan.pl/dlibra/publication/edition/51846
16144,oai:www.wbc.poznan.pl:51678,bukowska,other_page,0192.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51678
16145,oai:www.wbc.poznan.pl:50598,dąbrowskiego,other_page,0078.djvu,5,1,FALSE,ul. dąbrowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50598
16147,oai:www.wbc.poznan.pl:46294,lodowa,other_page,284.djvu,5,1,FALSE,ul. lodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46294
16149,oai:www.wbc.poznan.pl:62233,spokojna,last_page,0026_0001.djvu,5,1,FALSE,ul. spokojna,https://www.wbc.poznan.pl/dlibra/publication/edition/62233
16150,oai:www.wbc.poznan.pl:74164,pierackiego,last_page,1010_0001.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/74164
16153,oai:www.wbc.poznan.pl:51011,stary rynek,last_page,0774.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/51011
16155,oai:www.wbc.poznan.pl:51647,kolejowa,other_page,0145.djvu,5,1,FALSE,ul. kolejowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51647
16157,oai:www.wbc.poznan.pl:50761,marszałka piłsudskiego,other_page,0596.djvu,5,1,FALSE,al. marszałka piłsudskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50761
16159,oai:www.wbc.poznan.pl:46604,stary rynek,last_page,0018.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/46604
16160,oai:www.wbc.poznan.pl:50759,focha,last_page,0594.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/50759
16166,oai:www.wbc.poznan.pl:46869,stary rynek,last_page,0314.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/46869
16167,oai:www.wbc.poznan.pl:46603,skośna,last_page,0012.djvu,5,1,FALSE,ul. skośna,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
16168,oai:www.wbc.poznan.pl:46603,wierzbięcice,last_page,0012.djvu,5,1,FALSE,ul. wierzbięcice,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
16169,oai:www.wbc.poznan.pl:46603,stary rynek,last_page,0012.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
16170,oai:www.wbc.poznan.pl:50792,kozia,last_page,0642.djvu,5,1,FALSE,ul. kozia,https://www.wbc.poznan.pl/dlibra/publication/edition/50792
16171,oai:www.wbc.poznan.pl:50792,kręta,last_page,0642.djvu,5,1,FALSE,ul. kręta,https://www.wbc.poznan.pl/dlibra/publication/edition/50792
16172,oai:www.wbc.poznan.pl:50792,kręta,last_page,0642.djvu,5,1,FALSE,ul. kręta,https://www.wbc.poznan.pl/dlibra/publication/edition/50792
16174,oai:www.wbc.poznan.pl:51640,szeląg,last_page,0104.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/51640
16177,oai:www.wbc.poznan.pl:51016,3 maja,last_page,0804.djvu,5,1,FALSE,ul. 3 maja,https://www.wbc.poznan.pl/dlibra/publication/edition/51016
16178,oai:www.wbc.poznan.pl:51016,marcinkowskiego,last_page,0804.djvu,5,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51016
16180,oai:www.wbc.poznan.pl:51224,kolegiacki,other_page,0645.djvu,5,1,FALSE,pl. kolegiacki,https://www.wbc.poznan.pl/dlibra/publication/edition/51224
16181,oai:www.wbc.poznan.pl:51224,wolności,other_page,0645.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51224
16182,oai:www.wbc.poznan.pl:51224,chwaliszewo,last_page,0647.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/51224
16183,oai:www.wbc.poznan.pl:51224,wodna,last_page,0647.djvu,5,1,FALSE,ul. wodna,https://www.wbc.poznan.pl/dlibra/publication/edition/51224
16185,oai:www.wbc.poznan.pl:47341,nowy rynek,last_page,1046.djvu,5,1,FALSE,nowy rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/47341
16186,oai:www.wbc.poznan.pl:47341,szyperska,last_page,1046.djvu,5,1,FALSE,ul. szyperska,https://www.wbc.poznan.pl/dlibra/publication/edition/47341
16188,oai:www.wbc.poznan.pl:51649,bukowska,last_page,0158.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51649
16189,oai:www.wbc.poznan.pl:51649,żydowska,last_page,0158.djvu,5,1,FALSE,ul. żydowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51649
16190,oai:www.wbc.poznan.pl:51682,bukowska,other_page,0211.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51682
16191,oai:www.wbc.poznan.pl:51682,stary rynek,other_page,0211.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/51682
16193,oai:www.wbc.poznan.pl:50750,szkolna,other_page,0556.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50750
16198,oai:www.wbc.poznan.pl:51020,świętojańska,other_page,0826.djvu,5,1,FALSE,ul. świętojańska,https://www.wbc.poznan.pl/dlibra/publication/edition/51020
162,oai:www.wbc.poznan.pl:47630,chwaliszewo,other_page,1200.djvu,1,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/47630
16200,oai:www.wbc.poznan.pl:73142,stary rynek,last_page,228_0001.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/73142
16201,oai:www.wbc.poznan.pl:51212,szewska,other_page,0859.djvu,5,1,FALSE,ul. szewska,https://www.wbc.poznan.pl/dlibra/publication/edition/51212
16202,oai:www.wbc.poznan.pl:51212,pierackiego,other_page,0859.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51212
16203,oai:www.wbc.poznan.pl:51212,szeląg,last_page,0864.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/51212
16204,oai:www.wbc.poznan.pl:51212,pierackiego,last_page,0864.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51212
16205,oai:www.wbc.poznan.pl:51212,stary rynek,last_page,0864.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/51212
16206,oai:www.wbc.poznan.pl:50596,park wilsona,last_page,0068.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/50596
16207,oai:www.wbc.poznan.pl:51018,wały zygmunta starego,last_page,0816.djvu,5,1,FALSE,wały zygmunta starego,https://www.wbc.poznan.pl/dlibra/publication/edition/51018
16208,oai:www.wbc.poznan.pl:51018,żydowska,last_page,0816.djvu,5,1,FALSE,ul. żydowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51018
1621,oai:www.wbc.poznan.pl:50830,szkolna,last_page,0264.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50830
16212,oai:www.wbc.poznan.pl:46867,wybickiego,last_page,0302.djvu,5,1,FALSE,ul. wybickiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46867
16213,oai:www.wbc.poznan.pl:50591,świętego wojciecha,other_page,0036.djvu,5,1,FALSE,ul. świętego wojciecha,https://www.wbc.poznan.pl/dlibra/publication/edition/50591
16218,oai:www.wbc.poznan.pl:51215,bukowska,last_page,0870.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51215
16219,oai:www.wbc.poznan.pl:51215,pierackiego,last_page,0870.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51215
16220,oai:www.wbc.poznan.pl:47142,wolności,other_page,0870.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/47142
16223,oai:www.wbc.poznan.pl:51027,pierackiego,other_page,0421.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51027
16225,oai:www.wbc.poznan.pl:50757,gajowa,last_page,0588.djvu,5,1,FALSE,ul. gajowa,https://www.wbc.poznan.pl/dlibra/publication/edition/50757
16227,oai:www.wbc.poznan.pl:50757,stary rynek,last_page,0588.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/50757
16228,oai:www.wbc.poznan.pl:61241,podgórna,other_page,0052_0001.djvu,5,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/61241
16230,oai:www.wbc.poznan.pl:50734,focha,other_page,0468.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/50734
16231,oai:www.wbc.poznan.pl:46651,polna,other_page,0171.djvu,5,1,FALSE,ul. polna,https://www.wbc.poznan.pl/dlibra/publication/edition/46651
16233,oai:www.wbc.poznan.pl:46651,wroniecka,last_page,0174.djvu,5,1,FALSE,ul. wroniecka,https://www.wbc.poznan.pl/dlibra/publication/edition/46651
16234,oai:www.wbc.poznan.pl:46651,św. marcin,last_page,0174.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/46651
16237,oai:www.wbc.poznan.pl:51276,wolności,other_page,0717.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51276
16239,oai:www.wbc.poznan.pl:47777,marcinkowskiego,first_page,1509.djvu,5,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/47777
16240,oai:www.wbc.poznan.pl:47777,marszałka piłsudskiego,first_page,1509.djvu,5,1,FALSE,al. marszałka piłsudskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/47777
16241,oai:www.wbc.poznan.pl:47777,marszałka piłsudskiego,other_page,1511.djvu,5,1,FALSE,al. marszałka piłsudskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/47777
16244,oai:www.wbc.poznan.pl:47770,bukowska,other_page,1470.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/47770
16245,oai:www.wbc.poznan.pl:47770,wolności,other_page,1470.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/47770
16246,oai:www.wbc.poznan.pl:47770,rzeczypospolitej,last_page,1472.djvu,5,1,FALSE,ul. rzeczypospolitej,https://www.wbc.poznan.pl/dlibra/publication/edition/47770
16248,oai:www.wbc.poznan.pl:51043,pierackiego,other_page,0487.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51043
16251,oai:www.wbc.poznan.pl:61279,lipowa,other_page,0269_0001.djvu,5,1,FALSE,ul. lipowa,https://www.wbc.poznan.pl/dlibra/publication/edition/61279
16252,oai:www.wbc.poznan.pl:61279,pierackiego,last_page,0270_0001.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/61279
16254,oai:www.wbc.poznan.pl:51088,szeląg,last_page,0882.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/51088
16259,oai:www.wbc.poznan.pl:47110,wielka,last_page,0842.djvu,5,1,FALSE,ul. wielka,https://www.wbc.poznan.pl/dlibra/publication/edition/47110
1626,oai:www.wbc.poznan.pl:50830,młyńska,other_page,0259.djvu,5,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/50830
16261,oai:www.wbc.poznan.pl:47110,pierackiego,last_page,0842.djvu,5,1,FALSE,ul. pierackiego,https://www.wbc.poznan.pl/dlibra/publication/edition/47110
16263,oai:www.wbc.poznan.pl:47110,rynek łazarski,last_page,0842.djvu,5,1,FALSE,rynek łazarski,https://www.wbc.poznan.pl/dlibra/publication/edition/47110
16267,oai:www.wbc.poznan.pl:62257,bukowska,other_page,0143_0001.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/62257
16268,oai:www.wbc.poznan.pl:46694,kraszewskiego,last_page,0198.djvu,5,1,FALSE,ul. kraszewskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
16269,oai:www.wbc.poznan.pl:46694,strumykowa,last_page,0198.djvu,5,1,FALSE,ul. strumykowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
1627,oai:www.wbc.poznan.pl:50830,szkolna,other_page,0259.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50830
16271,oai:www.wbc.poznan.pl:46694,św. marcin,last_page,0198.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/46694
16273,oai:www.wbc.poznan.pl:50705,fredry,other_page,0384.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/50705
16274,oai:www.wbc.poznan.pl:50705,chwaliszewo,last_page,0386.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/50705
16276,oai:www.wbc.poznan.pl:61270,szeroka,other_page,0213_0001.djvu,5,1,FALSE,ul. szeroka,https://www.wbc.poznan.pl/dlibra/publication/edition/61270
16279,oai:www.wbc.poznan.pl:47587,dominikańska,last_page,1088.djvu,5,1,FALSE,ul. dominikańska,https://www.wbc.poznan.pl/dlibra/publication/edition/47587
16280,oai:www.wbc.poznan.pl:47587,kolejowa,last_page,1088.djvu,5,1,FALSE,ul. kolejowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47587
16282,oai:www.wbc.poznan.pl:50702,polna,other_page,0364.djvu,5,1,FALSE,ul. polna,https://www.wbc.poznan.pl/dlibra/publication/edition/50702
16283,oai:www.wbc.poznan.pl:50702,kręta,other_page,0366.djvu,5,1,FALSE,ul. kręta,https://www.wbc.poznan.pl/dlibra/publication/edition/50702
16286,oai:www.wbc.poznan.pl:46693,wodna,other_page,0190.djvu,5,1,FALSE,ul. wodna,https://www.wbc.poznan.pl/dlibra/publication/edition/46693
16287,oai:www.wbc.poznan.pl:46693,chwaliszewo,last_page,0192.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/46693
16289,oai:www.wbc.poznan.pl:46693,spokojna,last_page,0192.djvu,5,1,FALSE,ul. spokojna,https://www.wbc.poznan.pl/dlibra/publication/edition/46693
16290,oai:www.wbc.poznan.pl:51624,park wilsona,last_page,0006.djvu,5,1,FALSE,park wilsona,https://www.wbc.poznan.pl/dlibra/publication/edition/51624
16293,oai:www.wbc.poznan.pl:61248,bukowska,last_page,0096_0001.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/61248
16297,oai:www.wbc.poznan.pl:51871,bukowska,other_page,0461.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51871
16298,oai:www.wbc.poznan.pl:51871,pułaskiego,other_page,0461.djvu,5,1,FALSE,ul. pułaskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51871
16299,oai:www.wbc.poznan.pl:51871,wielka,last_page,0462.djvu,5,1,FALSE,ul. wielka,https://www.wbc.poznan.pl/dlibra/publication/edition/51871
163,oai:www.wbc.poznan.pl:47630,fredry,other_page,1200.djvu,1,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/47630
16301,oai:www.wbc.poznan.pl:51871,stary rynek,last_page,0462.djvu,5,1,FALSE,stary rynek,https://www.wbc.poznan.pl/dlibra/publication/edition/51871
16302,oai:www.wbc.poznan.pl:74138,chwaliszewo,last_page,0938_0001.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/74138
16303,oai:www.wbc.poznan.pl:74138,magazynowa,last_page,0938_0001.djvu,5,1,FALSE,ul. magazynowa,https://www.wbc.poznan.pl/dlibra/publication/edition/74138
16304,oai:www.wbc.poznan.pl:74138,zagórze,last_page,0938_0001.djvu,5,1,FALSE,zagórze,https://www.wbc.poznan.pl/dlibra/publication/edition/74138
16305,oai:www.wbc.poznan.pl:50769,wolności,other_page,0091.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/50769
16306,oai:www.wbc.poznan.pl:74198,nowomiejski,last_page,1088_0001.djvu,5,1,FALSE,pl. nowomiejski,https://www.wbc.poznan.pl/dlibra/publication/edition/74198
16307,oai:www.wbc.poznan.pl:46866,chwaliszewo,other_page,0294.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/46866
16308,oai:www.wbc.poznan.pl:46866,grunwaldzka,other_page,0294.djvu,5,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/46866
16309,oai:www.wbc.poznan.pl:46866,marcinkowskiego,other_page,0294.djvu,5,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46866
16310,oai:www.wbc.poznan.pl:46866,grunwaldzka,last_page,0296.djvu,5,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/46866
16313,oai:www.wbc.poznan.pl:51019,szeląg,last_page,0822.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/51019
16315,oai:www.wbc.poznan.pl:61475,szeląg,other_page,0882_0001.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/61475
16317,oai:www.wbc.poznan.pl:52001,podgórna,other_page,0916.djvu,5,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/52001
16318,oai:www.wbc.poznan.pl:50756,chmielna,other_page,0579.djvu,5,1,FALSE,ul. chmielna,https://www.wbc.poznan.pl/dlibra/publication/edition/50756
